id,time,strangerhead_prop_maskon,strangerhead_prop_maskoff
7119,61,1,NA
7121,65,0,NA
7121,66,0,NA
7121,67,0,NA
7121,68,0,NA
7121,69,0,NA
7121,70,0,NA
7121,71,0,NA
7121,72,0,NA
7121,73,0,NA
7121,74,0,NA
7121,75,0,NA
7121,76,0,NA
7121,77,0,NA
7127,43,0.333333333,NA
7127,44,1,NA
7127,45,0.666666667,NA
7127,46,0,NA
7127,47,0.1,NA
7127,48,0.933333333,NA
7127,49,0.041666667,NA
7127,50,0,NA
7127,51,0,NA
7127,52,0,NA
7127,53,0,NA
7127,54,0.115384615,NA
7127,55,0,NA
7127,56,0,NA
7127,57,0,NA
7127,58,0,NA
7127,59,0,NA
7127,60,0,NA
7130,37,0,NA
7130,38,0,NA
7130,39,0,NA
7130,40,0.366666667,NA
7130,41,0.666666667,NA
7130,42,0,NA
7130,43,0,NA
7130,44,0.035714286,NA
7130,45,0,NA
7130,46,0,NA
7130,47,0,NA
7130,48,0,NA
7130,49,0,NA
7130,50,0,NA
7130,51,0,NA
7130,52,0,NA
7130,53,0,NA
7130,54,0,NA
7130,55,0,NA
7135,45,1,NA
7135,46,1,NA
7135,47,1,NA
7135,48,1,NA
7135,49,1,NA
7135,50,1,NA
7135,51,1,NA
7135,52,1,NA
7135,53,1,NA
7135,54,1,NA
7135,55,1,NA
7135,56,1,NA
7135,57,1,NA
7135,58,1,NA
7135,59,1,NA
7135,60,1,NA
7135,61,1,NA
7135,62,1,NA
7135,63,1,NA
7135,64,1,NA
7135,65,1,NA
7136,32,0,NA
7136,33,0.333333333,NA
7136,34,0.666666667,NA
7136,35,1,NA
7136,36,0.666666667,NA
7136,37,1,NA
7136,38,0.733333333,NA
7136,39,0.566666667,NA
7136,40,1,NA
7136,41,0.9,NA
7136,42,0,NA
7136,43,0.333333333,NA
7136,44,1,NA
7136,45,1,NA
7136,46,1,NA
7136,47,1,NA
7136,48,1,NA
7136,49,1,NA
7136,50,1,NA
7136,51,1,NA
7136,52,0.833333333,NA
7136,53,0,NA
7136,54,0.464285714,NA
7136,55,1,NA
7136,56,1,NA
7136,57,0.433333333,NA
7136,58,0.5,NA
7136,59,0.766666667,NA
7136,60,0.533333333,NA
7136,61,0.6,NA
7136,62,1,NA
7144,48,0,NA
7144,49,0,NA
7144,50,0,NA
7144,51,0,NA
7144,52,0.333333333,NA
7144,53,0.433333333,NA
7144,54,0,NA
7144,55,0,NA
7144,56,0,NA
7144,57,0,NA
7144,58,0,NA
7144,59,0,NA
7144,60,0,NA
7144,61,0,NA
7144,62,0,NA
7144,63,0,NA
7144,64,0,NA
7144,65,0,NA
7144,66,0,NA
7149,33,0,NA
7149,34,0.423076923,NA
7149,35,1,NA
7149,36,1,NA
7149,37,0.32,NA
7149,38,0,NA
7149,39,0.733333333,NA
7149,40,1,NA
7149,41,0.107142857,NA
7149,42,1,NA
7149,43,1,NA
7149,44,0.107142857,NA
7149,45,0.045454545,NA
7149,46,1,NA
7149,47,0.05,NA
7149,48,0,NA
7149,49,0,NA
7149,50,0,NA
7149,51,0,NA
7149,52,0,NA
7149,53,0.038461538,NA
7149,54,0.769230769,NA
7149,55,0,NA
7149,56,0,NA
7149,57,0,NA
7149,58,0.166666667,NA
7149,59,1,NA
7149,60,1,NA
7156,45,0.633333333,NA
7156,46,1,NA
7156,47,0.166666667,NA
7156,48,0,NA
7156,49,NA,NA
7156,50,0.866666667,NA
7156,51,1,NA
7156,52,0.84,NA
7156,53,0,NA
7156,54,0.75,NA
7156,55,1,NA
7156,56,1,NA
7156,57,1,NA
7156,58,1,NA
7156,59,1,NA
7156,60,1,NA
7156,61,NA,NA
7156,62,0.818181818,NA
7157,54,0.033333333,NA
7157,55,0.25,NA
7157,56,0,NA
7157,57,0,NA
7157,58,0,NA
7157,59,0,NA
7157,60,0,NA
7157,61,0,NA
7159,42,0,NA
7159,43,0,NA
7159,44,0,NA
7159,45,0,NA
7159,46,0,NA
7159,47,0,NA
7159,48,0,NA
7159,49,0,NA
7159,50,0,NA
7159,51,0,NA
7159,52,0,NA
7159,53,NA,NA
7159,54,NA,NA
7159,55,NA,NA
7159,56,0,NA
7159,57,0,NA
7159,58,0,NA
7159,59,1,NA
7163,43,1,NA
7163,44,0.964285714,NA
7163,45,0,NA
7163,46,0.769230769,NA
7163,47,0,NA
7163,48,0,NA
7163,49,0,NA
7163,50,0.3,NA
7163,51,1,NA
7163,52,1,NA
7163,53,1,NA
7163,54,1,NA
7163,55,1,NA
7163,56,0.666666667,NA
7163,57,0.448275862,NA
7163,58,0.5,NA
7163,59,1,NA
7163,60,1,NA
7163,61,1,NA
7165,40,NA,NA
7165,41,NA,NA
7165,42,NA,NA
7165,43,NA,NA
7165,44,NA,NA
7165,45,NA,NA
7165,46,NA,NA
7165,47,NA,NA
7165,48,NA,NA
7165,49,NA,NA
7165,50,NA,NA
7165,51,NA,NA
7165,52,NA,NA
7165,53,NA,NA
7165,54,NA,NA
7165,55,1,NA
7165,56,0.892857143,NA
7165,57,0.620689655,NA
7165,58,1,NA
7165,59,1,NA
7165,60,0.625,NA
7165,61,0.904761905,NA
7165,62,1,NA
